NOAA ERSSTv5 data: https://www.esrl.noaa.gov/psd/data/gridded/data.noaa.ersst.v5.html
MON/MMM    : month for Nino34 values, 3-month season centered on that month for ONI
NINO34_MEAN: monthly average SST (°C) in Nino3.4 region (5S-5N,190E-240E)
NINO34_CLIM: climatological 30-year monthly average SST, updated every 5 years
NINO34_ANOM: difference between the monthly mean and the climatological value
ONI        : 3-month average anomaly (°C) centered on given month (01=DJF,08=JAS,etc)
PHASE      : flags ONI value as Missing (M), El Nino (E), Neutral (N), La Nina (L)
Data table generated by Brian McNoldy, University of Miami (bmcnoldy@miami.edu)

YEAR  MON/MMM  NINO34_MEAN  NINO34_CLIM  NINO34_ANOM          ONI  PHASE
1993       05        28.71        27.80         0.91         0.70      E
1993       06        28.08        27.60         0.48         0.57      E
1993       07        27.51        27.19         0.33         0.32      N
1993       08        26.99        26.84         0.15         0.25      N
1993       09        27.07        26.78         0.29         0.15      N
1993       10        26.77        26.76         0.02         0.10      N
1993       11        26.71        26.70         0.01         0.04      N
1993       12        26.76        26.66         0.10         0.06      N
1994       01        26.65        26.59         0.06         0.06      N
1994       02        26.82        26.79         0.03         0.07      N
1994       03        27.39        27.28         0.11         0.17      N
1994       04        28.08        27.70         0.38         0.31      N
1994       05        28.24        27.80         0.43         0.42      N
1994       06        28.04        27.60         0.44         0.41      N
1994       07        27.54        27.19         0.35         0.44      N
1994       08        27.38        26.84         0.54         0.43      N
1994       09        27.19        26.78         0.41         0.55      E
1994       10        27.47        26.76         0.71         0.74      E
1994       11        27.81        26.70         1.11         1.01      E
1994       12        27.85        26.66         1.19         1.09      E
1995       01        27.57        26.59         0.98         0.96      E
1995       02        27.49        26.79         0.71         0.72      E
1995       03        27.76        27.28         0.48         0.53      E
1995       04        28.11        27.70         0.41         0.30      N
1995       05        27.83        27.80         0.02         0.14      N
1995       06        27.59        27.60        -0.01        -0.03      N
1995       07        27.08        27.19        -0.11        -0.24      N
1995       08        26.23        26.84        -0.61        -0.54      L
1995       09        25.88        26.78        -0.90        -0.81      L
1995       10        25.84        26.76        -0.92        -0.97      L
1995       11        25.60        26.70        -1.10        -1.00      L
1995       12        25.66        26.66        -1.00        -0.98      L
1996       01        25.70        26.56        -0.86        -0.90      L
1996       02        25.90        26.75        -0.85        -0.75      L
1996       03        26.69        27.24        -0.56        -0.59      L
1996       04        27.36        27.72        -0.36        -0.39      N
1996       05        27.55        27.81        -0.26        -0.31      N
1996       06        27.29        27.59        -0.30        -0.30      N
1996       07        26.85        27.18        -0.32        -0.27      N
1996       08        26.64        26.83        -0.20        -0.33      N
1996       09        26.27        26.73        -0.45        -0.35      N
1996       10        26.27        26.67        -0.40        -0.40      N
1996       11        26.29        26.63        -0.34        -0.45      N
1996       12        25.96        26.56        -0.61        -0.49      N
1997       01        26.02        26.56        -0.54        -0.50      L
1997       02        26.39        26.75        -0.36        -0.36      N
1997       03        27.05        27.24        -0.20        -0.10      N
1997       04        27.99        27.72         0.27         0.28      N
1997       05        28.58        27.81         0.76         0.75      E
1997       06        28.81        27.59         1.22         1.22      E
1997       07        28.85        27.18         1.67         1.60      E
1997       08        28.74        26.83         1.91         1.90      E
1997       09        28.84        26.73         2.12         2.14      E
1997       10        29.07        26.67         2.40         2.33      E
1997       11        29.11        26.63         2.48         2.40      E
1997       12        28.89        26.56         2.32         2.39      E
1998       01        28.93        26.56         2.37         2.24      E
1998       02        28.79        26.75         2.03         1.93      E
1998       03        28.63        27.24         1.38         1.44      E
1998       04        28.61        27.72         0.90         0.99      E
1998       05        28.52        27.81         0.70         0.45      N
1998       06        27.35        27.59        -0.24        -0.13      N
1998       07        26.32        27.18        -0.86        -0.78      L
1998       08        25.59        26.83        -1.25        -1.12      L
1998       09        25.47        26.73        -1.26        -1.31      L
1998       10        25.26        26.67        -1.41        -1.35      L
1998       11        25.25        26.63        -1.38        -1.48      L
1998       12        24.92        26.56        -1.64        -1.57      L
1999       01        24.87        26.56        -1.69        -1.55      L
1999       02        25.44        26.75        -1.31        -1.30      L
1999       03        26.34        27.24        -0.90        -1.07      L
1999       04        26.71        27.72        -1.00        -0.98      L
1999       05        26.79        27.81        -1.02        -1.02      L
1999       06        26.54        27.59        -1.05        -1.04      L
1999       07        26.13        27.18        -1.05        -1.10      L
1999       08        25.64        26.83        -1.19        -1.11      L
1999       09        25.63        26.73        -1.10        -1.16      L
1999       10        25.48        26.67        -1.19        -1.26      L
1999       11        25.12        26.63        -1.50        -1.46      L
1999       12        24.87        26.56        -1.70        -1.66      L
2000       01        24.79        26.56        -1.77        -1.66      L
2000       02        25.23        26.75        -1.53        -1.41      L
2000       03        26.31        27.24        -0.93        -1.07      L
2000       04        26.96        27.72        -0.75        -0.81      L
2000       05        27.08        27.81        -0.74        -0.71      L
2000       06        26.95        27.59        -0.64        -0.64      L
2000       07        26.63        27.18        -0.55        -0.55      L
2000       08        26.37        26.83        -0.47        -0.51      L
2000       09        26.20        26.73        -0.52        -0.55      L
2000       10        26.02        26.67        -0.65        -0.63      L
2000       11        25.92        26.63        -0.71        -0.75      L
2000       12        25.69        26.56        -0.88        -0.74      L
2001       01        25.82        26.45        -0.63        -0.68      L
2001       02        26.13        26.66        -0.53        -0.52      L
2001       03        26.82        27.21        -0.39        -0.44      N
2001       04        27.34        27.73        -0.39        -0.34      N
2001       05        27.60        27.85        -0.24        -0.25      N
2001       06        27.54        27.65        -0.11        -0.12      N
2001       07        27.25        27.26        -0.01        -0.07      N
2001       08        26.80        26.91        -0.10        -0.13      N
2001       09        26.52        26.80        -0.28        -0.19      N
2001       10        26.57        26.75        -0.18        -0.29      N
2001       11        26.34        26.75        -0.41        -0.35      N
2001       12        26.20        26.65        -0.46        -0.31      N
2002       01        26.40        26.45        -0.05        -0.15      N
2002       02        26.72        26.66         0.06         0.03      N
2002       03        27.30        27.21         0.09         0.09      N
2002       04        27.85        27.73         0.12         0.20      N
2002       05        28.24        27.85         0.40         0.43      N
2002       06        28.44        27.65         0.79         0.65      E
2002       07        28.03        27.26         0.77         0.79      E
2002       08        27.72        26.91         0.81         0.86      E
2002       09        27.80        26.80         1.01         1.01      E
2002       10        27.96        26.75         1.20         1.21      E
2002       11        28.16        26.75         1.41         1.31      E
2002       12        27.97        26.65         1.32         1.14      E
2003       01        27.16        26.45         0.70         0.92      E
2003       02        27.40        26.66         0.74         0.63      E
2003       03        27.66        27.21         0.45         0.38      N
2003       04        27.69        27.73        -0.05        -0.04      N
2003       05        27.32        27.85        -0.52        -0.26      N
2003       06        27.44        27.65        -0.21        -0.16      N
2003       07        27.50        27.26         0.24         0.08      N
2003       08        27.11        26.91         0.20         0.21      N
2003       09        26.98        26.80         0.19         0.26      N
2003       10        27.14        26.75         0.38         0.29      N
2003       11        27.04        26.75         0.29         0.35      N
2003       12        27.04        26.65         0.39         0.35      N
2004       01        26.83        26.45         0.38         0.37      N
2004       02        27.00        26.66         0.34         0.31      N
2004       03        27.41        27.21         0.21         0.23      N
2004       04        27.89        27.73         0.16         0.17      N
2004       05        27.99        27.85         0.14         0.17      N
2004       06        27.85        27.65         0.20         0.28      N
2004       07        27.77        27.26         0.51         0.47      N
2004       08        27.60        26.91         0.70         0.64      E
2004       09        27.52        26.80         0.73         0.70      E
2004       10        27.44        26.75         0.68         0.67      E
2004       11        27.36        26.75         0.61         0.66      E
2004       12        27.34        26.65         0.69         0.69      E
2005       01        27.21        26.45         0.76         0.64      E
2005       02        27.12        26.66         0.46         0.58      E
2005       03        27.74        27.21         0.53         0.45      N
2005       04        28.09        27.73         0.35         0.43      N
2005       05        28.24        27.85         0.39         0.29      N
2005       06        27.77        27.65         0.12         0.11      N
2005       07        27.07        27.26        -0.19        -0.06      N
2005       08        26.80        26.91        -0.10        -0.14      N
2005       09        26.68        26.80        -0.11        -0.11      N
2005       10        26.65        26.75        -0.10        -0.28      N
2005       11        26.11        26.75        -0.64        -0.57      L
2005       12        25.68        26.65        -0.97        -0.84      L
2006       01        25.64        26.55        -0.91        -0.85      L
2006       02        26.09        26.76        -0.67        -0.77      L
2006       03        26.58        27.30        -0.71        -0.57      L
2006       04        27.51        27.83        -0.32        -0.37      N
2006       05        27.85        27.94        -0.09        -0.14      N
2006       06        27.73        27.73         0.00        -0.03      N
2006       07        27.30        27.29         0.00         0.10      N
2006       08        27.16        26.86         0.31         0.30      N
2006       09        27.32        26.72         0.60         0.54      E
2006       10        27.42        26.72         0.70         0.76      E
2006       11        27.70        26.70         0.99         0.94      E
2006       12        27.74        26.60         1.14         0.94      E
2007       01        27.25        26.55         0.70         0.66      E
2007       02        26.90        26.76         0.13         0.22      N
2007       03        27.12        27.30        -0.18        -0.12      N
2007       04        27.51        27.83        -0.31        -0.32      N
2007       05        27.46        27.94        -0.47        -0.38      N
2007       06        27.37        27.73        -0.36        -0.47      N
2007       07        26.70        27.29        -0.59        -0.56      L
2007       08        26.13        26.86        -0.72        -0.81      L
2007       09        25.61        26.72        -1.11        -1.07      L
2007       10        25.33        26.72        -1.39        -1.34      L
2007       11        25.17        26.70        -1.53        -1.50      L
2007       12        25.02        26.60        -1.58        -1.60      L
2008       01        24.87        26.55        -1.68        -1.64      L
2008       02        25.10        26.76        -1.66        -1.52      L
2008       03        26.09        27.30        -1.21        -1.29      L
2008       04        26.84        27.83        -0.99        -1.01      L
2008       05        27.09        27.94        -0.84        -0.84      L
2008       06        27.04        27.73        -0.68        -0.61      L
2008       07        26.99        27.29        -0.30        -0.37      N
2008       08        26.72        26.86        -0.13        -0.23      N
2008       09        26.47        26.72        -0.25        -0.25      N
2008       10        26.37        26.72        -0.35        -0.35      N
2008       11        26.25        26.70        -0.46        -0.56      L
2008       12        25.74        26.60        -0.86        -0.74      L
2009       01        25.66        26.55        -0.89        -0.85      L
2009       02        25.97        26.76        -0.79        -0.79      L
2009       03        26.60        27.30        -0.70        -0.61      L
2009       04        27.48        27.83        -0.35        -0.33      N
2009       05        27.99        27.94         0.06         0.01      N
2009       06        28.04        27.73         0.31         0.28      N
2009       07        27.77        27.29         0.48         0.45      N
2009       08        27.42        26.86         0.56         0.57      E
2009       09        27.40        26.72         0.68         0.71      E
2009       10        27.61        26.72         0.89         1.01      E
2009       11        28.15        26.70         1.45         1.36      E
2009       12        28.33        26.60         1.73         1.56      E
2010       01        28.06        26.55         1.51         1.50      E
2010       02        28.01        26.76         1.25         1.22      E
2010       03        28.19        27.30         0.90         0.84      E
2010       04        28.21        27.83         0.39         0.36      N
2010       05        27.72        27.94        -0.22        -0.17      N
2010       06        27.04        27.73        -0.69        -0.66      L
2010       07        26.22        27.29        -1.07        -1.05      L
2010       08        25.47        26.86        -1.38        -1.35      L
2010       09        25.13        26.72        -1.59        -1.55      L
2010       10        25.03        26.72        -1.69        -1.64      L
2010       11        25.06        26.70        -1.64        -1.64      L
2010       12        25.00        26.60        -1.60        -1.59      L
2011       01        25.02        26.55        -1.53        -1.41      L
2011       02        25.66        26.76        -1.10        -1.18      L
2011       03        26.38        27.30        -0.91        -0.92      L
2011       04        27.07        27.83        -0.75        -0.73      L
2011       05        27.42        27.94        -0.52        -0.55      L
2011       06        27.35        27.73        -0.38        -0.44      N
2011       07        26.87        27.29        -0.42        -0.48      N
2011       08        26.22        26.86        -0.64        -0.62      L
2011       09        25.92        26.72        -0.79        -0.83      L
2011       10        25.67        26.72        -1.05        -1.01      L
2011       11        25.53        26.70        -1.18        -1.09      L
2011       12        25.55        26.60        -1.06        -1.03      L
2012       01        25.69        26.55        -0.87        -0.87      L
2012       02        26.09        26.76        -0.67        -0.72      L
2012       03        26.68        27.30        -0.61        -0.60      L
2012       04        27.33        27.83        -0.50        -0.48      N
2012       05        27.61        27.94        -0.32        -0.27      N
2012       06        27.75        27.73         0.02        -0.02      N
2012       07        27.54        27.29         0.24         0.24      N
2012       08        27.32        26.86         0.46         0.36      N
2012       09        27.09        26.72         0.38         0.37      N
2012       10        26.98        26.72         0.26         0.26      N
2012       11        26.86        26.70         0.15         0.05      N
2012       12        26.34        26.60        -0.26        -0.21      N
2013       01        26.03        26.55        -0.52        -0.43      N
2013       02        26.25        26.76        -0.51        -0.43      N
2013       03        27.04        27.30        -0.25        -0.34      N
2013       04        27.58        27.83        -0.25        -0.30      N
2013       05        27.54        27.94        -0.40        -0.36      N
2013       06        27.30        27.73        -0.43        -0.41      N
2013       07        26.90        27.29        -0.39        -0.40      N
2013       08        26.47        26.86        -0.38        -0.32      N
2013       09        26.54        26.72        -0.18        -0.26      N
2013       10        26.52        26.72        -0.20        -0.17      N
2013       11        26.56        26.70        -0.14        -0.17      N
2013       12        26.44        26.60        -0.16        -0.27      N
2014       01        26.05        26.55        -0.51        -0.43      N
2014       02        26.14        26.76        -0.63        -0.47      N
2014       03        27.01        27.30        -0.28        -0.28      N
2014       04        27.90        27.83         0.08         0.03      N
2014       05        28.24        27.94         0.31         0.20      N
2014       06        27.94        27.73         0.22         0.15      N
2014       07        27.22        27.29        -0.07         0.03      N
2014       08        26.82        26.86        -0.04         0.06      N
2014       09        27.00        26.72         0.28         0.22      N
2014       10        27.15        26.72         0.43         0.48      N
2014       11        27.45        26.70         0.74         0.63      E
2014       12        27.31        26.60         0.71         0.65      E
2015       01        27.07        26.55         0.51         0.55      E
2015       02        27.20        26.76         0.43         0.48      N
2015       03        27.77        27.30         0.48         0.54      E
2015       04        28.52        27.83         0.70         0.70      E
2015       05        28.85        27.94         0.92         0.93      E
2015       06        28.90        27.73         1.18         1.18      E
2015       07        28.74        27.29         1.45         1.52      E
2015       08        28.78        26.86         1.92         1.86      E
2015       09        28.92        26.72         2.20         2.16      E
2015       10        29.07        26.72         2.35         2.42      E
2015       11        29.41        26.70         2.71         2.57      E
2015       12        29.26        26.60         2.65         2.64      E
2016       01        29.12        26.55         2.57         2.49      E
2016       02        29.01        26.76         2.25         2.14      E
2016       03        28.92        27.30         1.62         1.59      E
2016       04        28.73        27.83         0.91         0.95      E
2016       05        28.25        27.94         0.31         0.40      N
2016       06        27.71        27.73        -0.02        -0.06      N
2016       07        26.83        27.29        -0.47        -0.35      N
2016       08        26.29        26.86        -0.57        -0.53      L
2016       09        26.16        26.72        -0.56        -0.62      L
2016       10        25.99        26.72        -0.73        -0.68      L
2016       11        25.95        26.70        -0.75        -0.66      L
2016       12        26.11        26.60        -0.50        -0.56      L
2017       01        26.12        26.55        -0.43        -0.34      N
2017       02        26.68        26.76        -0.09        -0.16      N
2017       03        27.33        27.30         0.03         0.05      N
2017       04        28.03        27.83         0.20         0.19      N
2017       05        28.29        27.94         0.35         0.29      N
2017       06        28.06        27.73         0.33         0.31      N
2017       07        27.55        27.29         0.26         0.14      N
2017       08        26.70        26.86        -0.15        -0.11      N
2017       09        26.29        26.72        -0.43        -0.38      N
2017       10        26.15        26.72        -0.57        -0.65      L
2017       11        25.74        26.70        -0.96        -0.84      L
2017       12        25.61        26.60        -1.00        -0.98      L
2018       01        25.58        26.55        -0.98        -0.92      L
2018       02        25.98        26.76        -0.78        -0.85      L
2018       03        26.50        27.30        -0.80        -0.69      L
2018       04        27.32        27.83        -0.50        -0.50      N
2018       05        27.74        27.94        -0.19        -0.21      N
2018       06        27.79        27.73         0.06         0.00      N
2018       07        27.43        27.29         0.14         0.10      N
2018       08        26.97        26.86         0.11         0.25      N
2018       09        27.20        26.72         0.49         0.50      E
2018       10        27.63        26.72         0.91         0.77      E
2018       11        27.62        26.70         0.92         0.91      E
2018       12        27.50        26.60         0.89         0.82      E
2019       01        27.21        26.55         0.66         0.76      E
2019       02        27.49        26.76         0.72         0.73      E
2019       03        28.11        27.30         0.82         0.72      E
2019       04        28.46        27.83         0.63         0.67      E
2019       05        28.50        27.94         0.56         0.55      E
2019       06        28.19        27.73         0.46         0.46      N
2019       07        27.65        27.29         0.36         0.29      N
2019       08        26.91        26.86         0.05         0.15      N
2019       09        26.76        26.72         0.05         0.20      N
2019       10        27.21        26.72         0.50         0.36      N
2019       11        27.24        26.70         0.54         0.52      E
2019       12        27.13        26.60         0.53         0.56      E
2020       01        27.16        26.55         0.61         0.50      E
2020       02        27.14        26.76         0.37         0.49      N
2020       03        27.78        27.30         0.48         0.41      N
2020       04        28.19        27.83         0.37         0.19      N
2020       05        27.67        27.94        -0.27        -0.08      N
2020       06        27.40        27.73        -0.33        -0.30      N
2020       07        27.00        27.29        -0.29        -0.40      N
2020       08        26.27        26.86        -0.58        -0.57      L
2020       09        25.89        26.72        -0.82        -0.88      L
2020       10        25.47        26.72        -1.24        -1.16      L
2020       11        25.30        26.70        -1.41        -1.27      L
2020       12        25.46        26.60        -1.14        -1.18      L
2021       01        25.55        26.55        -1.00        -1.05      L
2021       02        25.76        26.76        -1.00        -0.93      L
2021       03        26.50        27.30        -0.80        -0.84      L
2021       04        27.11        27.83        -0.72        -0.66      L
2021       05        27.48        27.94        -0.46        -0.49      N
2021       06        27.45        27.73        -0.28        -0.38      N
2021       07        26.90        27.29        -0.39        -0.40      N
2021       08        26.32        26.86        -0.54        -0.49      N
2021       09        26.16        26.72        -0.56        -0.68      L
2021       10        25.77        26.72        -0.94        -0.82      L
2021       11        25.76        26.70        -0.95        -0.99      L
2021       12        25.54        26.60        -1.07        -0.99      L
2022       01        25.60        26.55        -0.95        -0.97      L
2022       02        25.87        26.76        -0.89        -0.94      L
2022       03        26.32        27.30        -0.98        -1.00      L
2022       04        26.71        27.83        -1.12        -1.07      L
2022       05        26.82        27.94        -1.12        -1.00      L
2022       06        26.97        27.73        -0.76        -0.86      L
2022       07        26.59        27.29        -0.71        -0.82      L
2022       08        25.88        26.86        -0.98        -0.92      L
2022       09        25.64        26.72        -1.08        -1.02      L
2022       10        25.72        26.72        -1.00        -1.00      L
2022       11        25.79        26.70        -0.91        -0.92      L
2022       12        25.74        26.60        -0.86        -0.83      L
2023       01        25.83        26.55        -0.72        -0.68      L
2023       02        26.30        26.76        -0.46        -0.43      N
2023       03        27.18        27.30        -0.11        -0.15      N
2023       04        27.96        27.83         0.13         0.16      N
2023       05        28.40        27.94         0.46         0.48      N
2023       06        28.56        27.73         0.83         0.77      E
2023       07        28.31        27.29         1.02         1.07      E
2023       08        28.20        26.86         1.35         1.32      E
2023       09        28.32        26.72         1.60         1.55      E
2023       10        28.44        26.72         1.72         1.78      E
2023       11        28.73        26.70         2.02         1.92      E
2023       12        28.63        26.60         2.03         1.96      E
2024       01        28.37        26.55         1.82         1.79      E
2024       02        28.28        26.76         1.52         1.49      E
2024       03        28.42        27.30         1.12         1.14      E
2024       04        28.60        27.83         0.78         0.71      E
2024       05        28.17        27.94         0.23         0.40      N
2024       06        27.91        27.73         0.18         0.15      N
2024       07        27.34        27.29         0.05         0.04      N
2024       08        26.74        26.86        -0.11        -0.12      N
2024       09        26.44        26.72        -0.28       -99.99      M
2024       10       -99.99        26.72       -99.99       -99.99      M
2024       11       -99.99        26.70       -99.99       -99.99      M
2024       12       -99.99        26.60       -99.99       -99.99      M

